image_path,class_label,split,width,height,brightness
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (484)_4.jpg,Normal_Sperm,train,155,171,96.35223542727788
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (486)_10.jpg,Normal_Sperm,train,167,155,102.06006052411307
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (486)_12.jpg,Normal_Sperm,train,167,155,102.06006052411307
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (488)_8.jpg,Normal_Sperm,train,178,151,162.8036064191284
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (489)_1.jpg,Normal_Sperm,train,149,169,100.38349019763578
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (49)_8.jpg,Normal_Sperm,train,157,187,158.4766511120951
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (490)_1.jpg,Normal_Sperm,train,155,164,111.02714398111723
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (491)_10.jpg,Normal_Sperm,train,163,164,91.1448451294329
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (492)_11.jpg,Normal_Sperm,train,167,156,198.03852551307642
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (492)_12.jpg,Normal_Sperm,train,167,156,105.36677926198884
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (492)_2.jpg,Normal_Sperm,train,167,156,122.07880393060034
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (493)_3.jpg,Normal_Sperm,train,168,160,97.10591517857142
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (495)_4.jpg,Normal_Sperm,train,164,155,88.85830055074744
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (496)_1.jpg,Normal_Sperm,train,172,152,96.52838127294982
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (496)_3.jpg,Normal_Sperm,train,172,152,96.52838127294982
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (496)_7.jpg,Normal_Sperm,train,172,152,100.97061148510812
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (497)_10.jpg,Normal_Sperm,train,175,158,98.61068113321278
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (497)_12.jpg,Normal_Sperm,train,175,158,98.61068113321278
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (497)_7.jpg,Normal_Sperm,train,175,158,103.32996986136227
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (498)_9.jpg,Normal_Sperm,train,171,154,165.0166071745019
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (5)_12.jpg,Normal_Sperm,train,173,156,100.05429573637666
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (50)_4.jpg,Normal_Sperm,train,172,245,110.88780256288562
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (500)_12.jpg,Normal_Sperm,train,168,149,104.16473580483648
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (500)_9.jpg,Normal_Sperm,train,168,149,174.71877330350486
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (501)_2.jpg,Normal_Sperm,train,163,163,127.37035643042644
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (501)_8.jpg,Normal_Sperm,train,163,163,157.24100769066706
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (502)_9.jpg,Normal_Sperm,train,156,159,168.3948287910552
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (506)_1.jpg,Normal_Sperm,train,171,150,97.94452241715399
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (506)_9.jpg,Normal_Sperm,train,171,150,173.1016374269006
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (507)_2.jpg,Normal_Sperm,train,155,169,108.11724883883693
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (51)_8.jpg,Normal_Sperm,train,183,150,157.48200364298725
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (510)_11.jpg,Normal_Sperm,train,153,174,211.84045776675933
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (510)_3.jpg,Normal_Sperm,train,153,174,90.44217814839857
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (510)_7.jpg,Normal_Sperm,train,153,174,95.26814914982596
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (511)_3.jpg,Normal_Sperm,train,158,175,106.83300783604581
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (511)_7.jpg,Normal_Sperm,train,158,175,112.24947558770343
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (513)_3.jpg,Normal_Sperm,train,169,157,96.50030779281147
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (513)_7.jpg,Normal_Sperm,train,169,157,101.57022073141623
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (515)_3.jpg,Normal_Sperm,train,168,159,76.42983178596386
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (516)_10.jpg,Normal_Sperm,train,147,164,107.0650406504065
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (516)_3.jpg,Normal_Sperm,train,147,164,107.0650406504065
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (517)_2.jpg,Normal_Sperm,train,154,175,117.60662956091528
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (518)_7.jpg,Normal_Sperm,train,158,161,109.65466362659538
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (518)_8.jpg,Normal_Sperm,train,158,161,158.22693083837828
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (521)_3.jpg,Normal_Sperm,train,150,164,94.51231707317073
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (522)_9.jpg,Normal_Sperm,train,180,154,176.58757816257815
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (523)_1.jpg,Normal_Sperm,train,179,158,101.5930391532895
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (524)_8.jpg,Normal_Sperm,train,160,171,157.78993664717348
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (525)_10.jpg,Normal_Sperm,train,154,166,103.77251864601263
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (526)_7.jpg,Normal_Sperm,train,164,161,93.36938847649346
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (528)_2.jpg,Normal_Sperm,train,162,166,116.3411795329466
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (53)_10.jpg,Normal_Sperm,train,170,171,111.32485953445706
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (531)_4.jpg,Normal_Sperm,train,157,169,80.0700762572394
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (533)_11.jpg,Normal_Sperm,train,174,157,208.12960929301804
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (533)_12.jpg,Normal_Sperm,train,174,157,94.87169631744638
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (533)_7.jpg,Normal_Sperm,train,174,157,99.34407106425556
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (533)_9.jpg,Normal_Sperm,train,174,157,171.55490885130683
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (534)_1.jpg,Normal_Sperm,train,154,176,97.44928177882723
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (535)_1.jpg,Normal_Sperm,train,168,158,106.92148884870404
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (535)_7.jpg,Normal_Sperm,train,168,158,111.98608599557967
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (537)_3.jpg,Normal_Sperm,train,155,168,107.45545314900154
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (54)_10.jpg,Normal_Sperm,train,177,159,115.1694678368807
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (540)_10.jpg,Normal_Sperm,train,168,153,90.53924162257496
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (541)_10.jpg,Normal_Sperm,train,171,150,95.0233788174139
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (542)_1.jpg,Normal_Sperm,train,163,155,85.64907975460123
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (542)_9.jpg,Normal_Sperm,train,163,155,166.0578534204103
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (543)_9.jpg,Normal_Sperm,train,184,154,173.02076275174102
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (544)_2.jpg,Normal_Sperm,train,177,155,119.3467225563453
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (544)_4.jpg,Normal_Sperm,train,177,155,86.61440981714355
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (545)_3.jpg,Normal_Sperm,train,166,166,101.7706004741859
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (546)_8.jpg,Normal_Sperm,train,164,160,156.73939278455285
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (547)_9.jpg,Normal_Sperm,train,170,169,167.95902076807053
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (548)_10.jpg,Normal_Sperm,train,156,169,84.1355889344055
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (549)_4.jpg,Normal_Sperm,train,180,166,79.04738955823294
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (55)_1.jpg,Normal_Sperm,train,177,151,111.79940384879211
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (55)_9.jpg,Normal_Sperm,train,177,151,163.39707661416045
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (550)_1.jpg,Normal_Sperm,train,160,162,95.33443930041152
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (550)_11.jpg,Normal_Sperm,train,160,162,207.0548096707819
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (550)_2.jpg,Normal_Sperm,train,160,162,112.54790380658436
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (550)_8.jpg,Normal_Sperm,train,160,162,160.06279578189302
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (551)_11.jpg,Normal_Sperm,train,156,164,214.98966802168022
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (553)_10.jpg,Normal_Sperm,train,153,187,101.8558246828143
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (553)_11.jpg,Normal_Sperm,train,153,187,201.37379562639077
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (553)_4.jpg,Normal_Sperm,train,153,187,93.18153856908182
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (553)_8.jpg,Normal_Sperm,train,153,187,158.58549741940746
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (554)_10.jpg,Normal_Sperm,train,167,160,103.66697854291417
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (554)_2.jpg,Normal_Sperm,train,167,160,117.03398203592815
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (554)_7.jpg,Normal_Sperm,train,167,160,108.2374625748503
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (555)_2.jpg,Normal_Sperm,train,169,155,119.75410065534135
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (556)_2.jpg,Normal_Sperm,train,169,156,94.13440044505133
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (557)_10.jpg,Normal_Sperm,train,175,153,83.70443821973234
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (558)_8.jpg,Normal_Sperm,train,162,169,157.69878491246013
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (559)_7.jpg,Normal_Sperm,train,168,156,82.35854192104192
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (560)_10.jpg,Normal_Sperm,train,154,171,105.57820055188476
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (562)_4.jpg,Normal_Sperm,train,171,167,105.15092621773996
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (563)_4.jpg,Normal_Sperm,train,165,165,83.42389960208142
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (564)_1.jpg,Normal_Sperm,train,153,171,94.9408961765343
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (565)_8.jpg,Normal_Sperm,train,156,171,162.9664742340181
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (566)_1.jpg,Normal_Sperm,train,154,173,105.13248504867002
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (566)_11.jpg,Normal_Sperm,train,154,173,193.5746565573155
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (566)_2.jpg,Normal_Sperm,train,154,173,121.30434401821685
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (566)_3.jpg,Normal_Sperm,train,154,173,105.13248504867002
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (567)_9.jpg,Normal_Sperm,train,155,166,175.03451224251847
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (568)_12.jpg,Normal_Sperm,train,151,186,111.48580550214817
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (57)_11.jpg,Normal_Sperm,train,167,115,182.96799444589084
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (57)_2.jpg,Normal_Sperm,train,167,115,120.72052416905319
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (57)_3.jpg,Normal_Sperm,train,167,115,116.82034192484596
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (57)_4.jpg,Normal_Sperm,train,167,115,110.80591859758744
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (570)_2.jpg,Normal_Sperm,train,171,152,111.15874115112342
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (571)_1.jpg,Normal_Sperm,train,163,157,85.60009378297057
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (571)_10.jpg,Normal_Sperm,train,163,157,85.60009378297057
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (572)_2.jpg,Normal_Sperm,train,178,160,114.6192883895131
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (572)_3.jpg,Normal_Sperm,train,178,160,105.98002106741573
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (573)_1.jpg,Normal_Sperm,train,156,172,111.15752335519777
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (573)_4.jpg,Normal_Sperm,train,156,172,105.51582687338501
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (574)_11.jpg,Normal_Sperm,train,165,161,206.3170964301399
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (574)_7.jpg,Normal_Sperm,train,165,161,100.07849927849928
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (575)_2.jpg,Normal_Sperm,train,153,178,113.28372622457222
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (575)_7.jpg,Normal_Sperm,train,153,178,100.50124843945069
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (576)_1.jpg,Normal_Sperm,train,169,164,91.59738057439746
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (576)_4.jpg,Normal_Sperm,train,169,164,82.091583682109
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (579)_7.jpg,Normal_Sperm,train,151,180,106.3668260976208
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (58)_12.jpg,Normal_Sperm,train,195,194,106.69501277645608
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (581)_4.jpg,Normal_Sperm,train,157,166,84.04917760212825
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (583)_1.jpg,Normal_Sperm,train,150,167,103.63667332002662
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (583)_3.jpg,Normal_Sperm,train,150,167,103.63667332002662
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (584)_1.jpg,Normal_Sperm,train,168,155,82.7844726062468
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (584)_11.jpg,Normal_Sperm,train,168,155,216.03274449564773
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (584)_4.jpg,Normal_Sperm,train,168,155,73.67629288274449
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (585)_3.jpg,Normal_Sperm,train,171,153,91.29717540037457
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (585)_8.jpg,Normal_Sperm,train,171,153,160.89384499738816
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (586)_7.jpg,Normal_Sperm,train,168,161,104.03496253573893
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (587)_7.jpg,Normal_Sperm,train,174,152,105.37394131881427
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (588)_12.jpg,Normal_Sperm,train,167,155,84.20227931234305
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (588)_3.jpg,Normal_Sperm,train,167,155,84.20227931234305
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (589)_12.jpg,Normal_Sperm,train,152,176,103.35954944178629
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (59)_10.jpg,Normal_Sperm,train,174,203,101.45002170507522
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (59)_3.jpg,Normal_Sperm,train,174,203,101.45002170507522
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (592)_9.jpg,Normal_Sperm,train,155,171,166.3055398352512
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (595)_8.jpg,Normal_Sperm,train,157,157,158.31496882902618
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Normal_Sperm\Normal_Sperm (596)_2.jpg,Normal_Sperm,train,153,157,120.2120505668651
